tle_0	tle_1	lat	lon	norad_cat_num	satellite_name	ownership	launch_date	satellite_decay	satellite_decay_hour	rcs
1 05789U 68097 DB 89264.48278806  .08398811 +10500-4 +39451-2 0  9993	2 05789 062.5365 042.9541 0006590 034.1916 323.8983 16.21110090483841	10.950930234967007	-78.14943304920928	05789	COSMOS 252 DEB          	CIS  	1968-11-01	1989-09-21	1989-09-25 07:06:00	  0.1163
1 05795U 70089CL  09016.33168255  .05785969  84656-5  27051-2 0  9999	2 05795 062.8223 314.8503 0012856 131.9299 229.2884 16.21004262468132	-18.229593894751027	-139.48407417324938	05795	COSMOS 374 DEB          	CIS  	1970-10-23	2009-01-17	2009-01-21 20:00:00	  0.0190
1 05795U 70089CL  09016.33168255  .05785969  84656-5  27051-2 0  9999	2 05795 062.8223 314.8503 0012856 131.9299 229.2884 16.21004262468132	-10.800227233572553	-135.87339029117052	05795	COSMOS 374 DEB          	CIS  	1970-10-23	2009-01-17	2009-01-21 20:02:00	  0.0190
1 05795U 70089CL  09016.33168255  .05785969  84656-5  27051-2 0  9999	2 05795 062.8223 314.8503 0012856 131.9299 229.2884 16.21004262468132	4.182307536359105	-129.1095905598903	05795	COSMOS 374 DEB          	CIS  	1970-10-23	2009-01-17	2009-01-21 20:06:00	  0.0190
1 05809U 61015 KD 91001.41328722  .05425822 +00000-0 +23155-1 0  9990	2 05809 066.8290 027.3681 0013737 041.3344 319.9542 15.84723102474856	-18.893023829212705	43.231607219514835	05809	THOR ABLESTAR DEB       	US   	1961-06-29	1991-01-03	1991-01-04 04:00:00	  0.2198
1 05809U 61015 KD 91001.41328722  .05425822 +00000-0 +23155-1 0  9990	2 05809 066.8290 027.3681 0013737 041.3344 319.9542 15.84723102474856	-26.503343545845972	46.62886135040914	05809	THOR ABLESTAR DEB       	US   	1961-06-29	1991-01-03	1991-01-04 04:02:00	  0.2198
1 05809U 61015 KD 91001.41328722  .05425822 +00000-0 +23155-1 0  9990	2 05809 066.8290 027.3681 0013737 041.3344 319.9542 15.84723102474856	-41.28645472125983	55.377606262048864	05809	THOR ABLESTAR DEB       	US   	1961-06-29	1991-01-03	1991-01-04 04:06:00	  0.2198
1 05810U 68097DD  02277.10010337  .03015473  89708-2  76782-2 0  9996	2 05810 062.3333 242.4190 0032240 175.1385 185.0150 15.96248745 18773	17.097457596422856	20.8980139072389	05810	COSMOS 252 DEB          	CIS  	1968-11-01	2002-10-05	2002-10-08 00:00:00	  0.0194
1 05810U 68097DD  02277.10010337  .03015473  89708-2  76782-2 0  9996	2 05810 062.3333 242.4190 0032240 175.1385 185.0150 15.96248745 18773	9.650191570750717	24.559944698660367	05810	COSMOS 252 DEB          	CIS  	1968-11-01	2002-10-05	2002-10-08 00:02:00	  0.0194
1 05810U 68097DD  02277.10010337  .03015473  89708-2  76782-2 0  9996	2 05810 062.3333 242.4190 0032240 175.1385 185.0150 15.96248745 18773	-5.3476103795232115	31.479532507172124	05810	COSMOS 252 DEB          	CIS  	1968-11-01	2002-10-05	2002-10-08 00:06:00	  0.0194
1 05843U 70025 MM 89053.62976220  .10202291 +00000-0 +0199601 0  9995	2 05843 100.7964 092.9839 0026601 209.2954 150.7496 15.46956603937067	20.18679143160735	-114.37392187845136	05843	THORAD AGENA D DEB      	US   	1970-04-08	1989-02-23	1989-02-24 16:00:00	  0.1423
1 05843U 70025 MM 89053.62976220  .10202291 +00000-0 +0199601 0  9995	2 05843 100.7964 092.9839 0026601 209.2954 150.7496 15.46956603937067	11.878760207294464	-116.5960556230233	05843	THORAD AGENA D DEB      	US   	1970-04-08	1989-02-23	1989-02-24 16:02:00	  0.1423
1 05843U 70025 MM 89053.62976220  .10202291 +00000-0 +0199601 0  9995	2 05843 100.7964 092.9839 0026601 209.2954 150.7496 15.46956603937067	-4.764719901320208	-120.8066076991477	05843	THORAD AGENA D DEB      	US   	1970-04-08	1989-02-23	1989-02-24 16:06:00	  0.1423
1 05852U 72011  A 91297.99792541  .26714478 -95000-5 +31745-3 0  9997	2 05852 081.1442 179.9021 0009156 159.7623 201.7867 16.49699655075143	18.649285113586217	97.47661443791927	05852	COSMOS 476              	CIS  	1972-03-01	1991-10-25	1991-10-25 15:00:00	 22.3059
1 05852U 72011  A 91297.99792541  .26714478 -95000-5 +31745-3 0  9997	2 05852 081.1442 179.9021 0009156 159.7623 201.7867 16.49699655075143	10.299774150443842	98.36601435088164	05852	COSMOS 476              	CIS  	1972-03-01	1991-10-25	1991-10-25 15:02:00	 22.3059
1 05852U 72011  A 91297.99792541  .26714478 -95000-5 +31745-3 0  9997	2 05852 081.1442 179.9021 0009156 159.7623 201.7867 16.49699655075143	-6.40049812734584	99.98518582571404	05852	COSMOS 476              	CIS  	1972-03-01	1991-10-25	1991-10-25 15:06:00	 22.3059
1 05879U 72014  A 80005.25645854  .01931614 +11524-5 +19107-2 0  9998	2 05879 097.4568 228.7558 0004204 087.4386 272.7364 16.11269803433461	26.00027108517056	-133.0228381618224	05879	TD-1A                   	ESRO 	1972-03-12	1980-01-09	1980-01-10 17:00:00	  6.3134
1 05879U 72014  A 80005.25645854  .01931614 +11524-5 +19107-2 0  9998	2 05879 097.4568 228.7558 0004204 087.4386 272.7364 16.11269803433461	34.3462038829615	-134.9949596620152	05879	TD-1A                   	ESRO 	1972-03-12	1980-01-09	1980-01-10 17:02:00	  6.3134
1 05879U 72014  A 80005.25645854  .01931614 +11524-5 +19107-2 0  9998	2 05879 097.4568 228.7558 0004204 087.4386 272.7364 16.11269803433461	50.96656422812249	-140.15686146687398	05879	TD-1A                   	ESRO 	1972-03-12	1980-01-09	1980-01-10 17:06:00	  6.3134
1 05919U 72023  A 81125.55895821  .20826380 +56548-4 +21123-3 0  9991	2 05919 051.9305 056.1928 0057857 281.8105 077.8472 16.43416419309014	36.72926371456811	135.3873130486974	05919	COSMOS 482              	CIS  	1972-03-31	1981-05-05	1981-05-06 13:00:00	 12.5954
1 05919U 72023  A 81125.55895821  .20826380 +56548-4 +21123-3 0  9991	2 05919 051.9305 056.1928 0057857 281.8105 077.8472 16.43416419309014	31.05363264638139	142.50972503216	05919	COSMOS 482              	CIS  	1972-03-31	1981-05-05	1981-05-06 13:02:00	 12.5954
1 05919U 72023  A 81125.55895821  .20826380 +56548-4 +21123-3 0  9991	2 05919 051.9305 056.1928 0057857 281.8105 077.8472 16.43416419309014	18.648470613527692	154.31465516339483	05919	COSMOS 482              	CIS  	1972-03-31	1981-05-05	1981-05-06 13:06:00	 12.5954
1 05923U 72023  D 83051.40927393  .31050491 +57277-4 +24089-3 0  9998	2 05923 051.8969 166.9705 0024054 172.4903 188.0879 16.50485535371446	42.51692354552138	74.47137618115741	05923	SL-6 R/B(2)             	CIS  	1972-03-31	1983-02-20	1983-02-20 23:00:00	  8.7483
1 05923U 72023  D 83051.40927393  .31050491 +57277-4 +24089-3 0  9998	2 05923 051.8969 166.9705 0024054 172.4903 188.0879 16.50485535371446	46.6922591662852	84.30887715215927	05923	SL-6 R/B(2)             	CIS  	1972-03-31	1983-02-20	1983-02-20 23:02:00	  8.7483
1 05923U 72023  D 83051.40927393  .31050491 +57277-4 +24089-3 0  9998	2 05923 051.8969 166.9705 0024054 172.4903 188.0879 16.50485535371446	51.54869442089351	108.17622188596013	05923	SL-6 R/B(2)             	CIS  	1972-03-31	1983-02-20	1983-02-20 23:06:00	  8.7483
1 05965U 69082 KE 89191.35407784  .03995097 +00000-0 +23128-1 0  9995	2 05965 069.9494 182.1277 0016919 219.0519 141.6640 15.78134381883034	0.7873648375294706	-46.774026775934004	05965	THORAD AGENA D DEB      	US   	1969-09-30	1989-07-12	1989-07-14 07:00:00	  0.0300
1 05965U 69082 KE 89191.35407784  .03995097 +00000-0 +23128-1 0  9995	2 05965 069.9494 182.1277 0016919 219.0519 141.6640 15.78134381883034	-7.132186411051688	-44.37234784864993	05965	THORAD AGENA D DEB      	US   	1969-09-30	1989-07-12	1989-07-14 07:02:00	  0.0300
1 05965U 69082 KE 89191.35407784  .03995097 +00000-0 +23128-1 0  9995	2 05965 069.9494 182.1277 0016919 219.0519 141.6640 15.78134381883034	-22.889722682424008	-39.1316222456746	05965	THORAD AGENA D DEB      	US   	1969-09-30	1989-07-12	1989-07-14 07:06:00	  0.0300
1 05978U 68116B   05025.10173641  .12828381 -53545-5  10521-2 0  9998	2 05978 029.5078 301.3988 0259271 106.5108 256.4182 15.86337366136007	-15.07759648902625	-92.2958476505729	05978	DELTA 1 R/B(2)          	US   	1968-12-19	2005-01-26	2005-01-28 14:00:00	  1.2542
1 05978U 68116B   05025.10173641  .12828381 -53545-5  10521-2 0  9998	2 05978 029.5078 301.3988 0259271 106.5108 256.4182 15.86337366136007	-11.279660409530551	-85.01102742902575	05978	DELTA 1 R/B(2)          	US   	1968-12-19	2005-01-26	2005-01-28 14:02:00	  1.2542
1 05978U 68116B   05025.10173641  .12828381 -53545-5  10521-2 0  9998	2 05978 029.5078 301.3988 0259271 106.5108 256.4182 15.86337366136007	-3.165276147244928	-70.99653110129177	05978	DELTA 1 R/B(2)          	US   	1968-12-19	2005-01-26	2005-01-28 14:06:00	  1.2542
1 05984U 68091CD  02176.00749900  .04400885  54307-1  48015-2 0  9994	2 05984 062.2443 041.2926 0019068 295.6971 064.2217 16.14198978669025	5.194571453432614	72.27776530655944	05984	COSMOS 249 DEB          	CIS  	1968-10-20	2002-06-26	2002-06-26 15:00:00	  0.0273
1 05984U 68091CD  02176.00749900  .04400885  54307-1  48015-2 0  9994	2 05984 062.2443 041.2926 0019068 295.6971 064.2217 16.14198978669025	-2.255839020578669	75.70376087348116	05984	COSMOS 249 DEB          	CIS  	1968-10-20	2002-06-26	2002-06-26 15:02:00	  0.0273
1 05984U 68091CD  02176.00749900  .04400885  54307-1  48015-2 0  9994	2 05984 062.2443 041.2926 0019068 295.6971 064.2217 16.14198978669025	-17.088057548577627	82.8180927431556	05984	COSMOS 249 DEB          	CIS  	1968-10-20	2002-06-26	2002-06-26 15:06:00	  0.0273
1 05990U 67001  V 92286.95075776  .05230187 -15700-4 +58159-2 0  9994	2 05990 026.6346 133.8325 0199138 044.6692 318.0027 15.79833807030778	-21.47521953361834	-11.580425228311125	05990	DELTA 1 DEB             	US   	1967-01-11	1992-10-14	1992-10-21 00:00:00	  0.1200
1 05990U 67001  V 92286.95075776  .05230187 -15700-4 +58159-2 0  9994	2 05990 026.6346 133.8325 0199138 044.6692 318.0027 15.79833807030778	-18.913743208059937	-3.5050402789692154	05990	DELTA 1 DEB             	US   	1967-01-11	1992-10-14	1992-10-21 00:02:00	  0.1200
1 05990U 67001  V 92286.95075776  .05230187 -15700-4 +58159-2 0  9994	2 05990 026.6346 133.8325 0199138 044.6692 318.0027 15.79833807030778	-12.713174536117304	11.85049261564072	05990	DELTA 1 DEB             	US   	1967-01-11	1992-10-14	1992-10-21 00:06:00	  0.1200
1 06085U 70089CT  01164.48312029  .06990690  21273+0  10248-1 0  9993	2 06085 062.6607 214.7702 0014544 053.4729 065.7244 16.12624051 74893	-22.07754659576508	161.28591506052504	06085	COSMOS 374 DEB          	CIS  	1970-10-23	2001-06-13	2001-06-14 09:00:00	  0.0210
1 06085U 70089CT  01164.48312029  .06990690  21273+0  10248-1 0  9993	2 06085 062.6607 214.7702 0014544 053.4729 065.7244 16.12624051 74893	-14.692617999100358	165.09587654182818	06085	COSMOS 374 DEB          	CIS  	1970-10-23	2001-06-13	2001-06-14 09:02:00	  0.0210
1 06085U 70089CT  01164.48312029  .06990690  21273+0  10248-1 0  9993	2 06085 062.6607 214.7702 0014544 053.4729 065.7244 16.12624051 74893	0.2765572142994459	172.0222211149764	06085	COSMOS 374 DEB          	CIS  	1970-10-23	2001-06-13	2001-06-14 09:06:00	  0.0210
1 06098U 72053  B 80118.75180796  .18642130 +56746-5 +17794-3 0  9990	2 06098 074.0090 294.5277 0011468 265.1322 094.8632 16.47995293434112	18.238059914227257	-56.75095239846333	06098	SL-8 R/B                	CIS  	1972-07-10	1980-04-27	1980-04-29 09:00:00	 12.3050
1 06098U 72053  B 80118.75180796  .18642130 +56746-5 +17794-3 0  9990	2 06098 074.0090 294.5277 0011468 265.1322 094.8632 16.47995293434112	26.281645850671115	-54.53664263558563	06098	SL-8 R/B                	CIS  	1972-07-10	1980-04-27	1980-04-29 09:02:00	 12.3050
1 06098U 72053  B 80118.75180796  .18642130 +56746-5 +17794-3 0  9990	2 06098 074.0090 294.5277 0011468 265.1322 094.8632 16.47995293434112	42.15359504771714	-48.64072772138224	06098	SL-8 R/B                	CIS  	1972-07-10	1980-04-27	1980-04-29 09:06:00	 12.3050
1 06138U 68091CF  04260.72408344 +.08366594 +89148-5 +27833-2 0  9997	2 06138 062.2488 012.4675 0012103 299.2142 060.7676 16.25142121777470	46.50024547324321	54.043267335984346	06138	COSMOS 249 DEB          	CIS  	1968-10-20	2004-09-16	2004-09-20 06:00:00	  0.0306
1 06138U 68091CF  04260.72408344 +.08366594 +89148-5 +27833-2 0  9997	2 06138 062.2488 012.4675 0012103 299.2142 060.7676 16.25142121777470	40.02331710219811	60.994128873158296	06138	COSMOS 249 DEB          	CIS  	1968-10-20	2004-09-16	2004-09-20 06:02:00	  0.0306
1 06138U 68091CF  04260.72408344 +.08366594 +89148-5 +27833-2 0  9997	2 06138 062.2488 012.4675 0012103 299.2142 060.7676 16.25142121777470	26.030962540206012	71.3212792755692	06138	COSMOS 249 DEB          	CIS  	1968-10-20	2004-09-16	2004-09-20 06:06:00	  0.0306
1 06142U 72061  A 79306.11161986  .12447094 +38058-5 +70923-2 0  9990	2 06142 037.6650 352.5192 0009051 287.8712 072.0909 16.17916814392521	37.38127357273753	57.36298174432608	06142	EXPLORER 46 (MTS)       	US   	1972-08-13	1979-11-02	1979-11-02 22:00:00	 11.2227
1 06142U 72061  A 79306.11161986  .12447094 +38058-5 +70923-2 0  9990	2 06142 037.6650 352.5192 0009051 287.8712 072.0909 16.17916814392521	37.60889304192279	67.54691674022015	06142	EXPLORER 46 (MTS)       	US   	1972-08-13	1979-11-02	1979-11-02 22:02:00	 11.2227
1 06142U 72061  A 79306.11161986  .12447094 +38058-5 +70923-2 0  9990	2 06142 037.6650 352.5192 0009051 287.8712 072.0909 16.17916814392521	35.21922500229418	87.45134473644458	06142	EXPLORER 46 (MTS)       	US   	1972-08-13	1979-11-02	1979-11-02 22:06:00	 11.2227
1 06152U 72064  A 80139.89369382  .09502497 -23234-4 +14527-3 0  9999	2 06152 030.9049 092.2110 0073962 077.2568 283.6371 16.34566858308045	-24.907273478333856	-47.87267294921431	06152	DENPA (REXS)            	JPN  	1972-08-19	1980-05-19	1980-05-22 12:00:00	  1.1028
1 06152U 72064  A 80139.89369382  .09502497 -23234-4 +14527-3 0  9999	2 06152 030.9049 092.2110 0073962 077.2568 283.6371 16.34566858308045	-21.91898033908865	-39.73921538367143	06152	DENPA (REXS)            	JPN  	1972-08-19	1980-05-19	1980-05-22 12:02:00	  1.1028
1 06152U 72064  A 80139.89369382  .09502497 -23234-4 +14527-3 0  9999	2 06152 030.9049 092.2110 0073962 077.2568 283.6371 16.34566858308045	-14.736875917374748	-24.574902812942696	06152	DENPA (REXS)            	JPN  	1972-08-19	1980-05-19	1980-05-22 12:06:00	  1.1028
1 06156U 72065  C 82007.47432156  .43754597 +33900-5 +84459-2 0  9993	2 06156 034.9691 046.9214 0009177 096.1917 264.4418 16.30544533499426	-31.570343287282025	-171.9769369607792	06156	OAO 3 DEB               	US   	1972-08-21	1982-01-07	1982-01-08 03:00:00	  0.6500
1 06156U 72065  C 82007.47432156  .43754597 +33900-5 +84459-2 0  9993	2 06156 034.9691 046.9214 0009177 096.1917 264.4418 16.30544533499426	-28.903407133391337	-163.1200803998619	06156	OAO 3 DEB               	US   	1972-08-21	1982-01-07	1982-01-08 03:02:00	  0.6500
1 06156U 72065  C 82007.47432156  .43754597 +33900-5 +84459-2 0  9993	2 06156 034.9691 046.9214 0009177 096.1917 264.4418 16.30544533499426	-21.844577380912412	-146.9601123708002	06156	OAO 3 DEB               	US   	1972-08-21	1982-01-07	1982-01-08 03:06:00	  0.6500
1 06161U 70025 NA 88303.82520363  .12808327 +00000-0 +1528400 0  9999	2 06161 101.8972 180.5334 0004715 212.7308 143.4141 15.60940551297886	3.16164782269177	-141.0799888539579	06161	THORAD AGENA D DEB      	US   	1970-04-08	1988-10-30	1988-10-31 07:00:00	  0.1361
1 06161U 70025 NA 88303.82520363  .12808327 +00000-0 +1528400 0  9999	2 06161 101.8972 180.5334 0004715 212.7308 143.4141 15.60940551297886	-5.107016112235867	-143.32598727948988	06161	THORAD AGENA D DEB      	US   	1970-04-08	1988-10-30	1988-10-31 07:02:00	  0.1361
1 06161U 70025 NA 88303.82520363  .12808327 +00000-0 +1528400 0  9999	2 06161 101.8972 180.5334 0004715 212.7308 143.4141 15.60940551297886	-21.627628374758004	-148.03959644836405	06161	THORAD AGENA D DEB      	US   	1970-04-08	1988-10-30	1988-10-31 07:06:00	  0.1361
1 06162U 72043  E 82081.72040112  .07702293 +00000-0 +20878-1 0  9993	2 06162 073.9650 316.6534 0015641 199.4089 161.1816 15.93841362512051	-29.500905251794883	-58.61722304199386	06162	SL-8 DEB                	CIS  	1972-06-23	1982-03-23	1982-03-24 12:00:00	  0.0490
1 06162U 72043  E 82081.72040112  .07702293 +00000-0 +20878-1 0  9993	2 06162 073.9650 316.6534 0015641 199.4089 161.1816 15.93841362512051	-21.466972080195546	-56.25054200401693	06162	SL-8 DEB                	CIS  	1972-06-23	1982-03-23	1982-03-24 12:02:00	  0.0490
1 06162U 72043  E 82081.72040112  .07702293 +00000-0 +20878-1 0  9993	2 06162 073.9650 316.6534 0015641 199.4089 161.1816 15.93841362512051	-5.284148103736862	-52.2897460401778	06162	SL-8 DEB                	CIS  	1972-06-23	1982-03-23	1982-03-24 12:06:00	  0.0490
1 06184U 70025 NC 90309.97779265  .09502973 +15489-4 +15101-2 0  9992	2 06184 098.4291 106.4829 0010520 187.7507 180.9535 16.33657889085692	-1.8827617083947017	47.25415492364005	06184	THORAD AGENA D DEB      	US   	1970-04-08	1990-11-06	1990-11-08 13:00:00	  0.0184
1 06184U 70025 NC 90309.97779265  .09502973 +15489-4 +15101-2 0  9992	2 06184 098.4291 106.4829 0010520 187.7507 180.9535 16.33657889085692	-10.235017126922951	45.4996330051201	06184	THORAD AGENA D DEB      	US   	1970-04-08	1990-11-06	1990-11-08 13:02:00	  0.0184
1 06184U 70025 NC 90309.97779265  .09502973 +15489-4 +15101-2 0  9992	2 06184 098.4291 106.4829 0010520 187.7507 180.9535 16.33657889085692	-26.90604979176263	41.71916086555848	06184	THORAD AGENA D DEB      	US   	1970-04-08	1990-11-06	1990-11-08 13:06:00	  0.0184
1 06212U 72076A   12215.28214499  .36036354  30631-5  24257-3 0  9994	2 06212 098.5166 073.2296 0009803 349.6048 011.3691 16.53521115298685	39.30463093735103	-139.9064257507663	06212	OPS 8180 (RADCAT)       	US   	1972-10-02	2012-08-02	2012-08-02 17:00:00	  1.6845
1 06212U 72076A   12215.28214499  .36036354  30631-5  24257-3 0  9994	2 06212 098.5166 073.2296 0009803 349.6048 011.3691 16.53521115298685	47.575757795804684	-142.79705743016407	06212	OPS 8180 (RADCAT)       	US   	1972-10-02	2012-08-02	2012-08-02 17:02:00	  1.6845
1 06212U 72076A   12215.28214499  .36036354  30631-5  24257-3 0  9994	2 06212 098.5166 073.2296 0009803 349.6048 011.3691 16.53521115298685	63.83742051141871	-152.1200334207997	06212	OPS 8180 (RADCAT)       	US   	1972-10-02	2012-08-02	2012-08-02 17:06:00	  1.6845
1 06221U 72076D   02038.32797271  .99999999  45209-5  24779-2 0  9992	2 06221 098.5707 112.0151 0009825 198.5620 161.5653 16.55347334574964	-73.46905275064721	-129.6879026769153	06221	ATLAS F BURNER 2 DEB    	US   	1972-10-02	2002-02-07	2002-02-07 09:00:00	  1.7973
1 06221U 72076D   02038.32797271  .99999999  45209-5  24779-2 0  9992	2 06221 098.5707 112.0151 0009825 198.5620 161.5653 16.55347334574964	-65.84665042937219	-141.07638251407613	06221	ATLAS F BURNER 2 DEB    	US   	1972-10-02	2002-02-07	2002-02-07 09:02:00	  1.7973
1 06221U 72076D   02038.32797271  .99999999  45209-5  24779-2 0  9992	2 06221 098.5707 112.0151 0009825 198.5620 161.5653 16.55347334574964	-49.604310318920135	-151.51991933994404	06221	ATLAS F BURNER 2 DEB    	US   	1972-10-02	2002-02-07	2002-02-07 09:06:00	  1.7973
1 06224U 72076  E 80343.02605235  .03275549 +00000-0 +79401-2 0  9995	2 06224 098.6551 181.3943 0003856 322.6696 037.4303 15.96243622435311	-19.632296184218205	-77.366379181624	06224	ATLAS F BURNER 2 DEB    	US   	1972-10-02	1980-12-10	1980-12-12 00:00:00	  0.0623
1 06224U 72076  E 80343.02605235  .03275549 +00000-0 +79401-2 0  9995	2 06224 098.6551 181.3943 0003856 322.6696 037.4303 15.96243622435311	-27.955259055830386	-79.38809468538027	06224	ATLAS F BURNER 2 DEB    	US   	1972-10-02	1980-12-10	1980-12-12 00:02:00	  0.0623
1 06224U 72076  E 80343.02605235  .03275549 +00000-0 +79401-2 0  9995	2 06224 098.6551 181.3943 0003856 322.6696 037.4303 15.96243622435311	-44.51977065169549	-84.36562236378374	06224	ATLAS F BURNER 2 DEB    	US   	1972-10-02	1980-12-10	1980-12-12 00:06:00	  0.0623
1 06250U 72069C   05089.44467980  .07985452 -10074-5  96627-3 0  9992	2 06250 089.6076 246.6762 0011955 313.6810 048.7558 16.36289408 59588	2.3321934918668297	-109.39172918084476	06250	SCOUT B-1 DEB           	US   	1972-09-02	2005-03-31	2005-04-02 11:00:00	  0.0351
1 06250U 72069C   05089.44467980  .07985452 -10074-5  96627-3 0  9992	2 06250 089.6076 246.6762 0011955 313.6810 048.7558 16.36289408 59588	10.768774212444645	-109.83449619379084	06250	SCOUT B-1 DEB           	US   	1972-09-02	2005-03-31	2005-04-02 11:02:00	  0.0351
1 06250U 72069C   05089.44467980  .07985452 -10074-5  96627-3 0  9992	2 06250 089.6076 246.6762 0011955 313.6810 048.7558 16.36289408 59588	27.63232600432489	-110.70651327531554	06250	SCOUT B-1 DEB           	US   	1972-09-02	2005-03-31	2005-04-02 11:06:00	  0.0351
